gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_name	gene_type
ENSG00000163872.16	1276.71389470309	1.71382411445453	0.163729880419548	8.05709250853172e-27	1.05812947799546e-24	YEATS2	protein_coding
ENSG00000130222.11	2800.42970592541	-4.59936994436324	0.437533515521055	8.12615160182768e-27	1.06253867866169e-24	GADD45G	protein_coding
ENSG00000140525.19	657.632785217494	2.76535435260932	0.263873341077356	8.66409416435482e-27	1.12795205027511e-24	FANCI	protein_coding
ENSG00000176974.20	9715.94519059042	-3.8876609890129	0.369203578072749	9.47257940273451e-27	1.2278677275155e-24	SHMT1	protein_coding
ENSG00000147100.11	2613.25497319139	-3.59771710540975	0.341782744095115	9.93009281057711e-27	1.2816240044272e-24	SLC16A2	protein_coding
ENSG00000106049.9	3458.47911433947	-2.53792672188339	0.243299169628876	1.08015528470459e-26	1.38811543733517e-24	HIBADH	protein_coding
ENSG00000183077.15	2972.88335874893	-2.04841685984915	0.197568914773188	1.58992279158106e-26	2.01724822662338e-24	AFMID	protein_coding
ENSG00000116761.12	1366.38201493945	-4.64065530264023	0.445338128055367	2.06650849529477e-26	2.61086345462495e-24	CTH	protein_coding
ENSG00000112984.12	428.96295475524	3.9982203352364	0.382593471393038	2.13437009388296e-26	2.68527074458561e-24	KIF20A	protein_coding
ENSG00000087258.16	838.984438192238	-4.5312739589912	0.434802671341852	2.21281492016861e-26	2.76093999547214e-24	GNAO1	protein_coding
ENSG00000137203.15	743.202110140948	6.1801085276444	0.603898110171818	2.21295661394421e-26	2.76093999547214e-24	TFAP2A	protein_coding
ENSG00000198863.7	902.278183993781	1.08575063312551	0.103656521124751	2.61606378023761e-26	3.25032355898983e-24	RUNDC1	protein_coding
ENSG00000285854.1	6.36286356410055	-5.51815497925233	0.535024269542918	2.6354188350457e-26	3.26084075114766e-24	AC010197.2	protein_coding
ENSG00000065328.17	159.415422256635	3.67602712478626	0.353084468290393	3.36058413207474e-26	4.14098644718987e-24	MCM10	protein_coding
ENSG00000111275.13	29803.5047941438	-4.04281899882038	0.388661271318055	3.49665999569502e-26	4.29100369881542e-24	ALDH2	protein_coding
ENSG00000128298.17	2267.58145484905	4.40576569516308	0.424529002102626	3.77909326505314e-26	4.61866896471372e-24	BAIAP2L2	protein_coding
ENSG00000198948.12	777.290859892142	-4.26819298009661	0.411162540277316	3.96304269814611e-26	4.82379624026784e-24	MFAP3L	protein_coding
ENSG00000174371.17	211.797205479401	4.08866514265939	0.394053020922412	4.51403916177415e-26	5.45015623471788e-24	EXO1	protein_coding
ENSG00000137807.16	411.194579916685	3.86081616297812	0.371969374433638	4.63099513840057e-26	5.56891114173206e-24	KIF23	protein_coding
ENSG00000135547.9	211.601093785621	-2.52225128304298	0.245460573990943	5.3792770873959e-26	6.44286775311582e-24	HEY2	protein_coding
ENSG00000114923.17	1805.06716985806	4.99515213795177	0.485752290740892	6.38833684847829e-26	7.59071310531688e-24	SLC4A3	protein_coding
ENSG00000115561.16	2328.46453621044	1.50365196992731	0.146043750630784	7.27131304096783e-26	8.60572831564031e-24	CHMP3	protein_coding
ENSG00000156970.13	266.969713384012	4.25700087319014	0.412552740614069	7.60980740452576e-26	8.97088437455571e-24	BUB1B	protein_coding
ENSG00000148826.9	25.6155385364055	17.0065085794263	1.63426242601455	9.40945379497616e-26	1.10489127444302e-23	NKX6-2	protein_coding
ENSG00000078747.16	2616.4779392875	-1.45724708638311	0.141911771211581	1.06147387076172e-25	1.23672031565052e-23	ITCH	protein_coding
ENSG00000139597.18	1251.23258696241	-2.85139745225773	0.278303775502835	1.10875984818103e-25	1.2868060517087e-23	N4BP2L1	protein_coding
ENSG00000105514.8	483.728191040574	2.67026134612392	0.261226679833507	1.12459356027572e-25	1.30014304924077e-23	RAB3D	protein_coding
ENSG00000127884.5	19624.6674497762	-3.19557124165211	0.311198596585391	1.23400619043427e-25	1.41631053810811e-23	ECHS1	protein_coding
ENSG00000116704.8	3363.48168005351	-3.11008406986415	0.30317440120985	1.27881730530217e-25	1.46151246460545e-23	SLC35D1	protein_coding
ENSG00000121621.7	151.154705942413	3.836741548616	0.373168633664486	1.28496138841384e-25	1.46295052674052e-23	KIF18A	protein_coding
ENSG00000083807.10	11841.0882982547	-5.77316566148838	0.570320630689323	1.33336722678973e-25	1.51231116938503e-23	SLC27A5	protein_coding
ENSG00000157326.19	536.543793463568	-2.56866324273892	0.25202468510874	1.34515747693513e-25	1.51992642761768e-23	DHRS4	protein_coding
ENSG00000169919.17	4848.5269871719	-1.49183548725827	0.145710227641082	1.35216456753801e-25	1.5221001370598e-23	GUSB	protein_coding
ENSG00000166821.9	669.716760533577	-2.29770073260379	0.226038874328044	1.35816897893404e-25	1.5231330987349e-23	PEX11A	protein_coding
ENSG00000152620.13	5472.79132818829	-3.53695248800408	0.344395429944751	1.43151201886389e-25	1.5934484899941e-23	NADK2	protein_coding
ENSG00000104205.16	307.940571589616	-1.79599304360262	0.176653912891841	1.62070979707007e-25	1.7973671649507e-23	SGK3	protein_coding
ENSG00000166851.15	511.45091051758	4.15034934039226	0.404939516530485	1.63870011736409e-25	1.81061245808978e-23	PLK1	protein_coding
ENSG00000140876.11	154.411675900614	-2.68202245466568	0.263515255081514	1.79645924829114e-25	1.97762423792579e-23	NUDT7	protein_coding
ENSG00000171219.9	1536.99529546698	2.97352964240382	0.291269959289047	1.86237195392645e-25	2.04267411781757e-23	CDC42BPG	protein_coding
ENSG00000089220.5	38040.2724995927	-2.65850226183091	0.261426251715682	1.90440026579881e-25	2.08114807148956e-23	PEBP1	protein_coding
ENSG00000117054.14	4638.16929634673	-2.60642428324035	0.25678731665625	2.16731076341418e-25	2.35129660104749e-23	ACADM	protein_coding
ENSG00000151690.15	1758.8818623373	2.70029679304469	0.265807293153021	2.23420049293207e-25	2.41511427291931e-23	MFSD6	protein_coding
ENSG00000099812.9	3150.89136710752	6.23870652844469	0.624720039196836	2.41389524917324e-25	2.59997357719404e-23	MISP	protein_coding
ENSG00000112118.20	4171.03412128857	1.91805694601321	0.189778592369845	2.58343339916908e-25	2.77260739323726e-23	MCM3	protein_coding
ENSG00000197885.11	374.176450204983	-2.19615927313081	0.217515702092994	2.61166945736733e-25	2.79290066292679e-23	NKIRAS1	protein_coding
ENSG00000185101.13	1729.7211892151	3.73646455044236	0.365938611104065	2.68992229417823e-25	2.86634673503839e-23	ANO9	protein_coding
ENSG00000100003.18	3398.45968590121	-3.99001944922261	0.391429820105805	3.08062396818266e-25	3.27103274749268e-23	SEC14L2	protein_coding
ENSG00000123352.18	1443.14409997663	2.2182067273641	0.220050852785222	3.09899405213678e-25	3.278910915305e-23	SPATS2	protein_coding
ENSG00000089685.15	785.331435817258	4.07304165176735	0.399761027669074	3.14940375978115e-25	3.32051397109602e-23	BIRC5	protein_coding
ENSG00000062282.15	3340.31148345627	-4.69076933457699	0.462015432464201	3.1755077735508e-25	3.33628874608532e-23	DGAT2	protein_coding
ENSG00000151726.15	23736.0299077612	-4.98007515450615	0.491868093985142	3.29684832541754e-25	3.4516618674118e-23	ACSL1	protein_coding
ENSG00000183248.12	708.45586990503	5.39278652704401	0.535209146643565	3.50378675614561e-25	3.64284329303014e-23	PRR36	protein_coding
ENSG00000123473.16	414.98711606654	3.29407829889338	0.324072995598199	3.83293522857705e-25	3.97126572834888e-23	STIL	protein_coding
ENSG00000204540.11	291.795334749209	5.29936105864855	0.525952245689103	3.91045202888807e-25	4.03760914141364e-23	PSORS1C1	protein_coding
ENSG00000125166.13	9452.311585033	-2.71450830276004	0.268786023141208	4.18232137911199e-25	4.2887414059846e-23	GOT2	protein_coding
ENSG00000129351.17	9982.91390164476	1.15446663465996	0.113319176003811	4.53902878985416e-25	4.63863955817758e-23	ILF3	protein_coding
ENSG00000106633.17	129.385505557862	-5.85234530648801	0.58675528357842	5.30763713972309e-25	5.38734165677045e-23	GCK	protein_coding
ENSG00000071539.14	328.364408092425	3.59543900063417	0.3545525593666	5.45162896475369e-25	5.49623320173803e-23	TRIP13	protein_coding
ENSG00000203499.12	699.327808015384	4.71424488792408	0.466844200341888	5.4446476821234e-25	5.49623320173803e-23	IQANK1	protein_coding
ENSG00000184792.16	432.117127030101	2.55523301325071	0.254243561841238	5.61747397280651e-25	5.64443030764246e-23	OSBP2	protein_coding
ENSG00000094804.12	558.367223958694	3.45478891440138	0.341790839630545	7.36070860358504e-25	7.29806946083268e-23	CDC6	protein_coding
ENSG00000139644.13	58741.9138554444	-1.65721317793224	0.165075021653407	7.4945156376294e-25	7.4062139187306e-23	TMBIM6	protein_coding
ENSG00000160753.16	1879.58403000538	2.17260368552965	0.217540351679569	7.88126555882159e-25	7.73733556156704e-23	RUSC1	protein_coding
ENSG00000185875.13	623.698917178978	-2.03939383296063	0.204236897894363	8.14658996881202e-25	7.97167789006988e-23	THNSL1	protein_coding
ENSG00000174327.7	830.852276441541	-2.78709790033045	0.277546130254326	8.18823490572927e-25	7.98632956945445e-23	SLC16A13	protein_coding
ENSG00000157557.13	8161.28773936308	-2.58966330552672	0.258541490095537	8.25306347331386e-25	8.02342466173496e-23	ETS2	protein_coding
ENSG00000284779.2	3.9235960264534	-6.0118556006396	0.608053694202402	9.79317672745401e-25	9.4592609919405e-23	AC132217.2	protein_coding
ENSG00000134532.19	293.805411334386	-4.36976954760072	0.434682843246844	1.09271162130829e-24	1.05083524557575e-22	SOX5	protein_coding
ENSG00000181656.7	244.139884373964	-6.22292677702703	0.632605525503147	1.09494905861014e-24	1.05083524557575e-22	GPR88	protein_coding
ENSG00000096433.11	3235.76842610912	3.34007927883857	0.331914104517379	1.10372357811121e-24	1.05587204790364e-22	ITPR3	protein_coding
ENSG00000174307.7	2807.96808976347	2.92415650181811	0.291859586392262	1.21526791926017e-24	1.1515432691901e-22	PHLDA3	protein_coding
ENSG00000204228.4	1144.5493196443	-2.17088294255379	0.218457733566243	1.30065374743244e-24	1.22856388515361e-22	HSD17B8	protein_coding
ENSG00000147155.11	2387.26881266204	-2.86384115561157	0.286411922558022	1.38602820987472e-24	1.30508939271317e-22	EBP	protein_coding
ENSG00000105011.9	517.348471083731	3.60659360658641	0.35900806091324	1.42883398953136e-24	1.34117793569083e-22	ASF1B	protein_coding
ENSG00000145703.16	4849.7427279979	-3.06457010119969	0.305994508173223	1.46354374606494e-24	1.3694653246382e-22	IQGAP2	protein_coding
ENSG00000132541.11	9627.1009349757	-3.83009886955052	0.381381858814999	1.47736805436343e-24	1.37809444398144e-22	RIDA	protein_coding
ENSG00000163191.6	16145.0619045017	3.58216367253272	0.356811983189537	1.52223135819873e-24	1.41553334032747e-22	S100A11	protein_coding
ENSG00000112304.11	1305.29615291111	-2.02012870798981	0.203587477509044	1.54527414846765e-24	1.43251219280392e-22	ACOT13	protein_coding
ENSG00000131979.20	1570.55313989779	-3.40606186621078	0.339762059927638	1.67457260970634e-24	1.54758418680361e-22	GCH1	protein_coding
ENSG00000117009.12	739.698368409309	-5.0584356172426	0.508196086581636	1.72093703441567e-24	1.58553900373872e-22	KMO	protein_coding
ENSG00000123453.18	3907.92997226757	-4.97471314492149	0.499422419673044	1.73490874940019e-24	1.59047516536612e-22	SARDH	protein_coding
ENSG00000171428.15	270.090419204841	-2.1956009981165	0.221577228948996	1.7369180745908e-24	1.59047516536612e-22	NAT1	protein_coding
ENSG00000170458.14	10089.9754940566	-3.92614043141261	0.391674286808578	1.75430054504121e-24	1.6014945493954e-22	CD14	protein_coding
ENSG00000135929.9	13684.7171021744	-4.32469633551468	0.432392819154257	1.87513614409307e-24	1.70143035038118e-22	CYP27A1	protein_coding
ENSG00000143228.13	300.509856787399	4.59941772376701	0.460880404866898	1.96575861552779e-24	1.77725035407833e-22	NUF2	protein_coding
ENSG00000189057.11	254.142817721907	3.46534706958833	0.346158120392321	1.97056780400763e-24	1.77725035407833e-22	FAM111B	protein_coding
ENSG00000108187.16	5052.45721409752	-4.27372235499378	0.428117231805411	2.3362338480948e-24	2.1007162196247e-22	PBLD	protein_coding
ENSG00000129195.16	188.312668621388	4.57430222841201	0.459269094174332	2.43819484721094e-24	2.17282346160825e-22	PIMREG	protein_coding
ENSG00000161249.21	3313.89845597879	4.59763130978497	0.462128604517941	2.68103106657036e-24	2.38213985834767e-22	DMKN	protein_coding
ENSG00000104325.7	6835.52893497418	-2.37957655712894	0.241015815638962	2.7663168189372e-24	2.45064569554546e-22	DECR1	protein_coding
ENSG00000067057.18	4063.45824468699	3.86595189059912	0.387636092195838	2.95981465793022e-24	2.61432832750456e-22	PFKP	protein_coding
ENSG00000075234.17	5189.929787257	-2.38065930879512	0.241595986949481	3.35292379476443e-24	2.94418173567833e-22	TTC38	protein_coding
ENSG00000130054.5	341.545994593956	4.33697341731852	0.436293903297102	3.44491864516955e-24	3.01611692959976e-22	FAM155B	protein_coding
ENSG00000075218.19	300.342282195157	4.10068211703727	0.412097161752746	3.47316144617568e-24	3.03197880999529e-22	GTSE1	protein_coding
ENSG00000186193.9	182.569358132043	3.86912560201137	0.389189586274966	4.0619702962633e-24	3.52543700234817e-22	SAPCD2	protein_coding
ENSG00000120437.9	1404.84579157919	-3.21667972186442	0.32425482227864	4.29630002246367e-24	3.7180379067234e-22	ACAT2	protein_coding
ENSG00000090889.12	409.44910840538	4.03382102296416	0.406372922804322	4.53620406295325e-24	3.90309075451175e-22	KIF4A	protein_coding
ENSG00000125850.11	256.895603208335	4.48140579847803	0.452845155991065	4.91575837757489e-24	4.21755166474856e-22	OVOL2	protein_coding
ENSG00000115568.16	1056.05660176617	1.49802836883039	0.151629829503606	5.10514164533935e-24	4.36752160818275e-22	ZNF142	protein_coding
ENSG00000157470.12	269.840370332486	4.46059581213529	0.451161628859736	5.45992590933548e-24	4.65773679496388e-22	FAM81A	protein_coding
ENSG00000161813.22	2682.90011531312	-1.74454140209972	0.177686018595801	5.91489481598599e-24	5.03152543963262e-22	LARP4	protein_coding
ENSG00000107186.17	1997.65373600336	-2.99955789219277	0.30400850471608	6.0493349047725e-24	5.13130977488961e-22	MPDZ	protein_coding
ENSG00000143257.12	1067.59771655017	-5.40533447338416	0.552580557736029	6.49159351391733e-24	5.49089786969566e-22	NR1I3	protein_coding
ENSG00000154262.13	2000.29042313771	-5.21091518991561	0.531673751453742	6.7080908100661e-24	5.65803839791012e-22	ABCA6	protein_coding
ENSG00000101276.18	787.360836698315	4.81722193802686	0.490088593271066	7.4068291754848e-24	6.22985073038038e-22	SLC52A3	protein_coding
ENSG00000135451.13	382.510420619912	4.07470053998755	0.4127251465897	7.64023449921115e-24	6.40816643164929e-22	TROAP	protein_coding
ENSG00000083123.15	1417.13656831997	-3.08249969533267	0.313070937143328	8.05064904460603e-24	6.73353587549269e-22	BCKDHB	protein_coding
ENSG00000165480.16	158.721301930652	4.16315568085612	0.422217817572596	8.3518639563282e-24	6.96601288145781e-22	SKA3	protein_coding
ENSG00000127616.19	5832.74128521657	1.5031688004305	0.152958885776219	8.4949127593683e-24	7.06564368760458e-22	SMARCA4	protein_coding
ENSG00000182952.5	2544.82588049434	1.45883698805164	0.148662883052359	1.07172758980749e-23	8.86484508884138e-22	HMGN4	protein_coding
ENSG00000134042.14	123.875873811621	-3.94541869284973	0.401076977123068	1.13038853028713e-23	9.32430406677344e-22	MRO	protein_coding
ENSG00000204178.11	1901.41537024097	-1.84094712246417	0.189145851906402	1.19394346051799e-23	9.82149698854126e-22	MACO1	protein_coding
ENSG00000161800.13	702.933813557544	2.7013898371247	0.27682219693264	1.23784931065004e-23	1.01270278439328e-21	RACGAP1	protein_coding
ENSG00000145476.16	4636.73955828075	-2.79870611684912	0.28661486540318	1.31619196689572e-23	1.07386201811331e-21	CYP4V2	protein_coding
ENSG00000088992.18	6401.00534228574	4.91138571498325	0.503439896922466	1.40845674283479e-23	1.14601685463864e-21	TESC	protein_coding
ENSG00000079462.8	859.870513730973	2.9651705363464	0.30332517436419	1.43505638047246e-23	1.1644957506907e-21	PAFAH1B3	protein_coding
ENSG00000131037.15	2332.57317092421	4.13175556481117	0.421426764183093	1.47255855535288e-23	1.19169786007922e-21	EPS8L1	protein_coding
ENSG00000085644.14	757.628542202692	1.82751794730221	0.188169479585447	1.49133461650416e-23	1.20040409736516e-21	ZNF213	protein_coding
ENSG00000102910.14	5528.20345191384	-1.98504270018978	0.204725503483045	1.49036988822194e-23	1.20040409736516e-21	LONP2	protein_coding
ENSG00000152253.9	122.950296743722	3.61815066263369	0.368809416081373	1.50416921551935e-23	1.20748897641544e-21	SPC25	protein_coding
ENSG00000131943.18	1554.60202890505	-1.59567309776707	0.163673679710405	1.52818861524096e-23	1.22349068733048e-21	C19orf12	protein_coding
ENSG00000178301.4	272.769605502037	-3.31457217568066	0.338515997135103	1.63669299157305e-23	1.30686661991125e-21	AQP11	protein_coding
ENSG00000141338.14	1017.69442353827	-4.89475334321122	0.502921899199008	1.79173086896486e-23	1.42685631408018e-21	ABCA8	protein_coding
ENSG00000154839.10	155.260259375751	4.46082324554499	0.457002876329863	1.89488932827651e-23	1.50500453996242e-21	SKA1	protein_coding
ENSG00000103150.7	1264.85723610487	-2.40287423111533	0.248385490959462	2.01342806720542e-23	1.59492266180772e-21	MLYCD	protein_coding
ENSG00000143217.9	1729.29934512038	6.26300437752669	0.657620277516961	2.09030830627756e-23	1.64710793723339e-21	NECTIN4	protein_coding
ENSG00000204580.13	11355.7426634824	3.49247525955055	0.357421745488408	2.15233253238841e-23	1.69153000045423e-21	DDR1	protein_coding
ENSG00000167992.13	331.83241125489	-4.13345971312271	0.423486188371996	2.26151447851402e-23	1.77268397984674e-21	VWCE	protein_coding
ENSG00000123610.5	559.222838764158	6.02486699548166	0.630597696022727	2.44653958730435e-23	1.91270848205363e-21	TNFAIP6	protein_coding
ENSG00000115042.10	1493.33030568096	-2.22601616162154	0.231011976795143	2.59709524203048e-23	2.01986552810698e-21	FAHD2A	protein_coding
ENSG00000124374.9	586.927129878209	-3.28473148835815	0.337746576362358	3.07460861122353e-23	2.3788890347769e-21	PAIP2B	protein_coding
ENSG00000051180.17	204.345703983078	3.31106254868655	0.340804042120327	3.44234827777354e-23	2.65655243508694e-21	RAD51	protein_coding
ENSG00000112379.9	760.405780777031	3.8783550840467	0.399245049366387	3.83602271860357e-23	2.95275136923256e-21	ARFGEF3	protein_coding
ENSG00000120334.15	190.079229079764	2.31008535523807	0.240654267665799	3.87422273547958e-23	2.97450900944782e-21	CENPL	protein_coding
ENSG00000148218.16	7181.34627212092	-2.67063825810988	0.277134297485609	3.91915988103808e-23	3.00131468843793e-21	ALAD	protein_coding
